Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3
  90,20,19.390000000000001,39.060000000000002,17.856666666666701,40.789999999999999,19.823333333333299,37.433333333333302
  60, 0,22.823333333333299,35.000000000000000,20.699999999999999,35.759999999999998,22.890000000000001,36.090000000000003
  60, 0,24.100000000000001,47.700000000000003,22.066666666666698,50.200000000000003,25.390000000000001,42.590000000000003
  40, 0,20.356666666666701,38.229999999999997,18.323333333333299,39.560000000000002,21.000000000000000,40.000000000000000
 340, 0,20.774999999999999,38.796666666666702,19.699999999999999,38.145000000000003,20.699999999999999,38.090000000000003
  60, 0,20.789999999999999,38.289999999999999,19.100000000000001,39.826666666666704,21.890000000000001,35.326666666666704
  70, 0,19.500000000000000,36.500000000000000,16.633333333333301,39.866666666666703,19.730000000000000,36.133333333333297
  60, 0,21.000000000000000,37.229999999999997,17.699999999999999,42.066666666666698,22.199999999999999,34.590000000000003
 140,10,20.260000000000002,38.363333333333301,18.033333333333299,39.826666666666704,20.066666666666698,36.899999999999999
 330,20,19.500000000000000,41.600000000000001,19.000000000000000,40.399999999999999,19.199999999999999,42.259999999999998
  40, 0,20.963333333333299,36.789999999999999,20.356666666666701,35.963333333333303,21.789999999999999,35.090000000000003
  50, 0,21.199999999999999,36.289999999999999,17.789999999999999,39.899999999999999,22.356666666666701,36.126666666666701
  50, 0,23.789999999999999,35.090000000000003,20.764285714285698,37.321428571428598,24.199999999999999,35.590000000000003
  50, 0,21.789999999999999,34.729999999999997,19.760000000000002,35.399999999999999,21.230000000000000,35.200000000000003
  50, 0,19.000000000000000,46.000000000000000,18.390000000000001,45.560000000000002,19.699999999999999,44.700000000000003
  60, 0,21.600000000000001,35.926666666666698,18.789999999999999,38.496666666666698,22.856666666666701,36.899999999999999
 110, 0,21.500000000000000,40.500000000000000,19.000000000000000,44.090000000000003,22.500000000000000,38.289999999999999
  50, 0,24.100000000000001,43.399999999999999,22.066666666666698,45.789999999999999,24.890000000000001,40.259999999999998
 200,20,21.666666666666700,36.600000000000001,19.890000000000001,37.466666666666697,22.100000000000001,34.590000000000003
  50, 0,21.289999999999999,39.399999999999999,17.789999999999999,44.626666666666701,23.323333333333299,38.000000000000000
  20,10,20.100000000000001,40.399999999999999,19.074999999999999,38.450000000000003,20.390000000000001,37.172499999999999
  60,10,22.000000000000000,36.259999999999998,20.100000000000001,37.500000000000000,22.633333333333301,34.229999999999997
 130, 0,20.963333333333299,39.466666666666697,18.533333333333299,39.229999999999997,21.600000000000001,35.430000000000000
  50, 0,21.356666666666701,39.289999999999999,19.600000000000001,39.289999999999999,21.199999999999999,38.000000000000000
  50, 0,21.100000000000001,39.590000000000003,18.199999999999999,43.899999999999999,22.390000000000001,38.899999999999999
 190,10,21.890000000000001,35.430000000000000,21.100000000000001,34.659999999999997,24.100000000000001,34.399999999999999
  50,20,22.600000000000001,44.000000000000000,21.789999999999999,42.700000000000003,22.000000000000000,44.151111111111099
 340, 0,19.926666666666701,37.259999999999998,18.100000000000001,37.899999999999999,21.393333333333299,38.966666666666697
  50, 0,21.500000000000000,40.966666666666697,22.000000000000000,38.966666666666697,22.289999999999999,38.399999999999999
  70, 0,23.500000000000000,44.289999999999999,22.818571428571399,42.899999999999999,24.390000000000001,40.626666666666701
  50, 0,20.963333333333299,39.399999999999999,18.730000000000000,42.899999999999999,21.789999999999999,37.433333333333302
 250, 0,23.363571428571401,51.169285714285699,25.100000000000001,44.119047619047599,26.000714285714299,44.671428571428599
  50, 0,22.199999999999999,36.590000000000003,19.390000000000001,39.424999999999997,21.789999999999999,36.363333333333301
  80, 0,22.533333333333299,36.200000000000003,20.289999999999999,38.626666666666701,22.000000000000000,35.899999999999999
  70,20,21.500000000000000,38.399999999999999,20.600000000000001,37.789999999999999,20.699999999999999,41.424999999999997
  60, 0,20.500000000000000,35.200000000000003,17.133333333333301,39.729999999999997,20.390000000000001,37.000000000000000
  20, 0,19.100000000000001,42.090000000000003,18.500000000000000,41.289999999999999,19.289999999999999,43.126666666666701
  40, 0,17.823333333333299,40.530000000000001,16.789999999999999,41.090000000000003,18.100000000000001,40.000000000000000
 310, 0,23.390000000000001,38.659999999999997,22.699999999999999,32.030000000000001,23.289999999999999,36.490000000000002
 120,20,22.600000000000001,37.933333333333302,20.100000000000001,38.193333333333300,23.926666666666701,36.359999999999999
  40,10,22.699999999999999,39.530000000000001,21.000000000000000,40.933333333333302,22.199999999999999,38.399999999999999
  60, 0,20.000000000000000,37.090000000000003,18.390000000000001,37.060000000000002,20.390000000000001,35.789999999999999
  50, 0,21.699999999999999,41.030000000000001,19.856666666666701,40.966666666666697,21.000000000000000,40.500000000000000
  60, 0,19.890000000000001,38.500000000000000,18.289999999999999,37.663333333333298,20.199999999999999,37.066666666666698
 130, 0,23.066666666666698,44.366666666666703,22.390000000000001,41.723333333333301,21.789999999999999,45.156666666666702
 110,30,22.024999999999999,51.625000000000000,21.633333333333301,45.833333333333300,22.100000000000001,46.789999999999999
  70, 0,17.500000000000000,36.433333333333302,16.500000000000000,36.700000000000003,18.000000000000000,37.530000000000001
  60,20,22.356666666666701,37.289999999999999,19.963333333333299,39.590000000000003,21.823333333333299,36.530000000000001
  60, 0,22.100000000000001,34.590000000000003,19.890000000000001,36.126666666666701,22.699999999999999,36.200000000000003
  20,10,18.963333333333299,39.933333333333302,17.390000000000001,40.560000000000002,19.390000000000001,39.863333333333301
 110, 0,24.699999999999999,52.545000000000002,23.963333333333299,52.000000000000000,26.600000000000001,45.289999999999999
 120, 0,22.500000000000000,42.663333333333298,22.289999999999999,40.526666666666699,22.500000000000000,40.590000000000003
  80, 0,20.600000000000001,42.399999999999999,19.890000000000001,40.530000000000001,21.000000000000000,40.433333333333302
  50,10,21.289999999999999,47.229999999999997,20.390000000000001,47.200000000000003,21.600000000000001,46.700000000000003
  80, 0,22.323333333333299,36.399999999999999,20.100000000000001,38.826666666666704,21.823333333333299,35.899999999999999
  50, 0,22.699999999999999,38.000000000000000,19.199999999999999,42.200000000000003,23.289999999999999,37.500000000000000
 640, 0,21.789999999999999,42.729999999999997,19.500000000000000,46.156666666666702,23.730000000000000,40.090000000000003
  80, 0,22.199999999999999,40.229999999999997,21.289999999999999,40.200000000000003,22.100000000000001,40.036000000000001
 310, 0,20.000000000000000,38.899999999999999,18.356666666666701,39.729999999999997,20.666666666666700,37.289999999999999
 620,20,20.533333333333299,44.566666666666698,20.199999999999999,41.030000000000001,20.789999999999999,41.200000000000003
  60, 0,22.100000000000001,44.590000000000003,21.033333333333299,44.899999999999999,22.890000000000001,42.022500000000001
  70, 0,24.890000000000001,48.966666666666697,27.500000000000000,40.899999999999999,25.718000000000000,45.713999999999999
  80, 0,23.500000000000000,33.700000000000003,22.133333333333301,32.863333333333301,23.100000000000001,35.363333333333301
  70, 0,22.260000000000002,33.759999999999998,20.500000000000000,34.289999999999999,20.699999999999999,35.433333333333302
  30, 0,20.260000000000002,35.700000000000003,18.100000000000001,37.700000000000003,20.039999999999999,37.536000000000001
  40, 0,19.890000000000001,36.899999999999999,17.000000000000000,40.560000000000002,20.289999999999999,37.344999999999999
 590, 0,21.390000000000001,38.126666666666701,19.199999999999999,40.229999999999997,22.600000000000001,36.545000000000002
  80, 0,22.390000000000001,36.326666666666704,20.199999999999999,38.789999999999999,21.823333333333299,35.826666666666704
 260, 0,23.633333333333301,40.490000000000002,22.000000000000000,39.359999999999999,23.789999999999999,39.090000000000003
 100,10,23.199999999999999,43.633333333333297,22.699999999999999,42.656666666666702,21.890000000000001,44.863333333333301
  50, 0,20.600000000000001,36.500000000000000,17.500000000000000,40.500000000000000,21.600000000000001,35.000000000000000
  20, 0,19.199999999999999,44.000000000000000,18.289999999999999,44.200000000000003,19.730000000000000,43.789999999999999
  90, 0,21.390000000000001,43.756666666666703,19.500000000000000,39.396666666666697,21.323333333333299,38.560000000000002
  40, 0,21.390000000000001,37.500000000000000,19.666666666666700,37.163333333333298,20.789999999999999,38.500000000000000
  50, 0,22.100000000000001,39.399999999999999,19.699999999999999,42.399999999999999,23.199999999999999,39.789999999999999
  50, 0,23.600000000000001,40.289999999999999,26.260000000000002,33.229999999999997,24.315000000000001,37.590000000000003
  50,10,22.199999999999999,44.700000000000003,21.166666666666700,44.789999999999999,22.823333333333299,42.030000000000001
  20,10,21.199999999999999,47.289999999999999,20.289999999999999,47.399999999999999,21.600000000000001,46.789999999999999
  60, 0,21.890000000000001,40.126666666666701,23.699999999999999,35.729999999999997,22.500000000000000,38.700000000000003
 130,20,22.699999999999999,42.633333333333297,21.760000000000002,41.000000000000000,21.926666666666701,43.399999999999999
  90,10,21.566666666666698,35.399999999999999,19.600000000000001,37.000000000000000,20.390000000000001,35.590000000000003
 120, 0,25.600000000000001,48.859999999999999,25.100000000000001,46.554000000000002,26.199999999999999,45.289999999999999
  80, 0,23.789999999999999,44.933333333333302,23.533333333333299,40.633333333333297,24.726666666666699,43.466666666666697
  50, 0,21.699999999999999,35.399999999999999,18.289999999999999,39.289999999999999,23.364999999999998,35.295000000000002
 110,10,22.625000000000000,43.524999999999999,22.500000000000000,40.833333333333300,25.890000000000001,39.500000000000000
 330, 0,20.166666666666700,38.026666666666699,16.699999999999999,42.494999999999997,20.390000000000001,37.399999999999999
 240, 0,24.666666666666700,46.996666666666698,24.289999999999999,43.633333333333297,25.789999999999999,42.000000000000000
 100, 0,21.100000000000001,41.326666666666704,20.566666666666698,42.133333333333297,22.289999999999999,38.399999999999999
  60, 0,22.100000000000001,43.863333333333301,19.533333333333299,47.590000000000003,24.699999999999999,41.000000000000000
  60, 0,21.289999999999999,46.326666666666704,20.390000000000001,45.399999999999999,21.945000000000000,44.500000000000000
 110, 0,21.571428571428601,37.090000000000003,19.289999999999999,39.168571428571397,21.528571428571400,36.852857142857097
  60,10,21.600000000000001,35.399999999999999,18.699999999999999,37.466666666666697,21.390000000000001,34.933333333333302
 290, 0,21.199999999999999,42.333333333333300,20.500000000000000,39.296666666666702,22.356666666666701,44.530000000000001
 100, 0,23.199999999999999,42.433333333333302,23.066666666666698,41.000000000000000,23.600000000000001,39.359999999999999
  60, 0,21.390000000000001,37.759999999999998,18.364999999999998,42.722499999999997,23.199999999999999,37.399999999999999
  50, 0,20.767499999999998,40.090000000000003,19.100000000000001,41.500000000000000,20.600000000000001,38.590000000000003
  40, 0,21.000000000000000,43.700000000000003,20.289999999999999,42.966666666666697,20.633333333333301,44.433333333333302
  50, 0,20.699999999999999,37.090000000000003,20.430000000000000,37.763333333333300,21.890000000000001,35.090000000000003
 490, 0,21.000000000000000,37.833333333333300,18.760000000000002,39.729999999999997,21.600000000000001,35.590000000000003
  90, 0,22.000000000000000,42.229999999999997,20.500000000000000,43.700000000000003,23.199999999999999,39.090000000000003
  20, 0,21.500000000000000,45.000000000000000,20.856666666666701,44.363333333333301,22.289999999999999,45.000000000000000
 300, 0,20.289999999999999,40.266666666666701,19.600000000000001,38.289999999999999,21.226666666666699,41.289999999999999
  40, 0,20.289999999999999,37.126666666666701,19.463333333333299,36.700000000000003,19.426666666666701,39.933333333333302
  50, 0,18.890000000000001,39.000000000000000,17.500000000000000,39.399999999999999,19.000000000000000,39.289999999999999
  50, 0,22.600000000000001,37.399999999999999,19.666666666666700,40.289999999999999,22.289999999999999,36.700000000000003
 120, 0,23.100000000000001,38.590000000000003,22.500000000000000,36.626666666666701,23.100000000000001,36.789999999999999
  40, 0,22.000000000000000,43.663333333333298,21.289999999999999,43.466666666666697,22.000000000000000,44.899999999999999
 190,30,22.100000000000001,50.166666666666700,21.699999999999999,45.566666666666698,22.100000000000001,46.789999999999999
  50, 0,20.633333333333301,37.126666666666701,17.890000000000001,40.090000000000003,21.100000000000001,37.700000000000003
  60, 0,25.230000000000000,48.500000000000000,23.500000000000000,49.725714285714297,26.600000000000001,44.500000000000000
 120,20,20.500000000000000,43.289999999999999,19.390000000000001,42.200000000000003,20.390000000000001,41.399999999999999
  50, 0,21.000000000000000,41.030000000000001,18.230000000000000,45.126666666666701,23.100000000000001,39.899999999999999
  60, 0,22.600000000000001,36.289999999999999,19.789999999999999,38.000000000000000,23.600000000000001,34.399999999999999
  60, 0,22.289999999999999,43.789999999999999,19.730000000000000,47.399999999999999,24.699999999999999,41.000000000000000
 250, 0,26.166666666666700,43.259999999999998,26.926666666666701,38.030000000000001,28.829999999999998,38.753999999999998
  50, 0,22.463333333333299,41.526666666666699,20.000000000000000,44.700000000000003,23.963333333333299,39.466666666666697
  50, 0,24.066666666666698,43.590000000000003,21.890000000000001,46.200000000000003,25.100000000000001,40.590000000000003
  90,20,21.566666666666698,39.126666666666701,20.100000000000001,39.729999999999997,21.100000000000001,38.289999999999999
  60, 0,21.000000000000000,43.700000000000003,20.356666666666701,42.399999999999999,22.000000000000000,45.899999999999999
  50, 0,21.890000000000001,35.590000000000003,19.000000000000000,37.433333333333302,22.199999999999999,35.729999999999997
  90, 0,22.100000000000001,42.424999999999997,20.500000000000000,44.090000000000003,23.289999999999999,39.289999999999999
  50, 0,20.600000000000001,34.759999999999998,16.890000000000001,39.826666666666704,21.199999999999999,34.663333333333298
  50, 0,19.390000000000001,38.899999999999999,18.000000000000000,39.200000000000003,19.789999999999999,40.590000000000003
  60, 0,22.600000000000001,44.090000000000003,20.199999999999999,47.090000000000003,24.699999999999999,40.789999999999999
  50, 0,20.890000000000001,35.789999999999999,18.356666666666701,36.899999999999999,21.000000000000000,35.590000000000003
  60, 0,22.699999999999999,33.890000000000001,23.289999999999999,31.000000000000000,22.890000000000001,35.566666666666698
  60, 0,22.890000000000001,37.060000000000002,21.890000000000001,35.863333333333301,23.000000000000000,36.433333333333302
  50, 0,19.789999999999999,37.259999999999998,17.323333333333299,40.133333333333297,20.500000000000000,36.863333333333301
  70, 0,20.789999999999999,43.289999999999999,18.890000000000001,46.200000000000003,21.600000000000001,39.789999999999999
  60,10,20.789999999999999,44.163333333333298,20.199999999999999,42.500000000000000,22.000000000000000,46.000000000000000
  90,20,21.600000000000001,44.789999999999999,19.699999999999999,46.859999999999999,22.963333333333299,41.500000000000000
 100, 0,25.199999999999999,32.789999999999999,24.500000000000000,30.600000000000001,24.963333333333299,34.500000000000000
  50, 0,21.000000000000000,39.163333333333298,18.500000000000000,43.163333333333298,21.789999999999999,37.399999999999999
  30, 0,20.066666666666698,44.090000000000003,19.390000000000001,43.326666666666704,20.199999999999999,44.289999999999999
  50, 0,21.963333333333299,39.560000000000002,19.600000000000001,42.223333333333301,22.789999999999999,38.530000000000001
 270, 0,20.600000000000001,35.956666666666699,21.033333333333299,33.299999999999997,21.926666666666701,36.566666666666698
  80,10,21.730000000000000,40.930000000000000,20.199999999999999,41.590000000000003,21.199999999999999,40.590000000000003
 250, 0,20.963333333333299,44.826666666666704,20.199999999999999,42.863333333333301,22.726666666666699,45.390000000000001
  60, 0,21.699999999999999,35.289999999999999,18.289999999999999,39.163333333333298,23.289999999999999,35.163333333333298
 640,10,22.840000000000000,44.590000000000003,22.390000000000001,42.963333333333303,23.000000000000000,46.363333333333301
  70, 0,24.199999999999999,41.826666666666704,25.890000000000001,35.200000000000003,26.500000000000000,37.590000000000003
  90, 0,21.963333333333299,39.560000000000002,21.100000000000001,38.500000000000000,21.000000000000000,40.899999999999999
  50, 0,22.699999999999999,37.560000000000002,21.760000000000002,37.399999999999999,22.890000000000001,37.899999999999999
  30, 0,19.566666666666698,37.200000000000003,17.199999999999999,39.789999999999999,20.100000000000001,38.799999999999997
  40, 0,21.390000000000001,43.399999999999999,20.699999999999999,42.259999999999998,22.675000000000001,42.067500000000003
  50, 0,23.000000000000000,40.863333333333301,20.500000000000000,43.795000000000002,24.533333333333299,39.289999999999999
 310, 0,19.789999999999999,40.466666666666697,18.292500000000000,39.475000000000001,20.289999999999999,37.163333333333298
 120, 0,23.500000000000000,38.430000000000000,22.500000000000000,36.165714285714301,24.468571428571401,35.368571428571400
 100, 0,21.390000000000001,35.126666666666701,20.100000000000001,35.399999999999999,20.890000000000001,35.200000000000003
  50, 0,24.199999999999999,44.700000000000003,21.760000000000002,46.789999999999999,25.926666666666701,42.426666666666698
 110,20,21.600000000000001,35.530000000000001,19.390000000000001,36.496666666666698,22.390000000000001,34.466666666666697
 180, 0,21.000000000000000,38.590000000000003,19.736000000000001,38.177999999999997,22.963333333333299,37.711666666666702
 130, 0,23.600000000000001,42.030000000000001,23.595714285714301,41.494285714285702,24.760000000000002,38.933333333333302
  90,10,19.890000000000001,50.000000000000000,19.022222222222201,45.044444444444402,20.149999999999999,45.244999999999997
  90,10,22.566666666666698,40.493333333333297,19.500000000000000,42.566666666666698,23.066666666666698,34.759999999999998
  80, 0,20.890000000000001,40.530000000000001,19.699999999999999,41.000000000000000,21.100000000000001,39.590000000000003
  70, 0,21.000000000000000,41.590000000000003,20.390000000000001,40.000000000000000,22.500000000000000,43.090000000000003
  80,10,19.890000000000001,38.363333333333301,18.199999999999999,37.590000000000003,20.149999999999999,36.799999999999997
  50, 0,19.289999999999999,41.289999999999999,17.823333333333299,43.030000000000001,20.390000000000001,38.428571428571402
  50, 0,22.230000000000000,44.399999999999999,21.823333333333299,43.090000000000003,22.000000000000000,44.363333333333301
 120, 0,22.000000000000000,38.229999999999997,21.100000000000001,36.663333333333298,21.963333333333299,39.200000000000003
 100, 0,20.600000000000001,42.289999999999999,20.000000000000000,40.500000000000000,21.000000000000000,41.200000000000003
  50, 0,23.600000000000001,39.030000000000001,22.699999999999999,39.090000000000003,21.199999999999999,43.466666666666697
  50, 0,21.199999999999999,39.000000000000000,18.600000000000001,42.590000000000003,21.789999999999999,37.200000000000003
  70,30,20.289999999999999,38.126666666666701,17.926666666666701,39.933333333333302,20.390000000000001,36.289999999999999
 140,20,24.390000000000001,39.090000000000003,23.823333333333299,37.200000000000003,25.199999999999999,37.767499999999998
 370, 0,21.000000000000000,40.399999999999999,18.390000000000001,44.060000000000002,21.789999999999999,38.090000000000003
  50,10,21.926666666666701,39.899999999999999,21.000000000000000,39.399999999999999,21.260000000000002,43.560000000000002
  10, 0,19.000000000000000,39.326666666666704,17.390000000000001,41.326666666666704,20.699999999999999,38.399999999999999
  40, 0,20.600000000000001,36.700000000000003,17.633333333333301,40.500000000000000,20.100000000000001,36.759999999999998
 130,20,16.823333333333299,44.826666666666704,16.199999999999999,44.626666666666701,17.289999999999999,42.560000000000002
 220, 0,21.789999999999999,43.545000000000002,20.500000000000000,43.126666666666701,23.100000000000001,42.969999999999999
  90, 0,22.289999999999999,43.833333333333300,21.856666666666701,41.759999999999998,25.199999999999999,41.466666666666697
  50, 0,24.730000000000000,47.590000000000003,23.500000000000000,48.289999999999999,26.500000000000000,42.000000000000000
  50, 0,21.000000000000000,45.363333333333301,20.390000000000001,43.759999999999998,21.390000000000001,43.545000000000002
  50, 0,20.699999999999999,43.933333333333302,19.890000000000001,43.399999999999999,20.600000000000001,44.363333333333301
  50, 0,20.390000000000001,34.090000000000003,17.699999999999999,36.789999999999999,22.356666666666701,35.200000000000003
 170, 0,22.789999999999999,36.500000000000000,22.500000000000000,34.700000000000003,27.166666666666700,37.430000000000000
  50, 0,20.890000000000001,42.289999999999999,19.033333333333299,44.963333333333303,21.600000000000001,39.090000000000003
 100, 0,24.666666666666700,33.663333333333298,28.199999999999999,27.736000000000001,24.890000000000001,36.433333333333302
 120, 0,24.464935064935101,37.198311688311698,23.649155844155800,34.746753246753201,24.846233766233802,36.566883116883098
  70, 0,21.500000000000000,45.933333333333302,21.166666666666700,44.729999999999997,21.715000000000000,44.590000000000003
 100,10,22.500000000000000,37.363333333333301,21.890000000000001,35.000000000000000,25.199999999999999,35.663333333333298
 120,10,22.289999999999999,33.666666666666700,23.300000000000001,31.190000000000001,23.663333333333298,35.000000000000000
  20,10,20.600000000000001,40.000000000000000,19.000000000000000,41.500000000000000,20.699999999999999,38.700000000000003
 230, 0,18.100000000000001,37.163333333333298,17.289999999999999,36.200000000000003,18.100000000000001,38.500000000000000
  60, 0,24.289999999999999,39.090000000000003,25.699999999999999,35.530000000000001,26.199999999999999,37.030000000000001
 110, 0,20.699999999999999,36.456666666666699,18.000000000000000,39.700000000000003,22.000000000000000,36.700000000000003
  70, 0,21.699999999999999,35.399999999999999,18.789999999999999,37.933333333333302,22.600000000000001,34.289999999999999
 300,20,19.100000000000001,41.466666666666697,17.926666666666701,41.859999999999999,19.289999999999999,40.289999999999999
  50, 0,20.289999999999999,43.590000000000003,19.500000000000000,43.090000000000003,20.199999999999999,44.399999999999999
 100, 0,22.230000000000000,37.500000000000000,21.100000000000001,37.090000000000003,23.356666666666701,35.000000000000000
  50, 0,22.000000000000000,43.163333333333298,19.789999999999999,44.700000000000003,23.463333333333299,40.863333333333301
  90,20,23.000000000000000,41.666666666666700,21.100000000000001,39.090000000000003,22.789999999999999,37.030000000000001
  40, 0,21.390000000000001,45.289999999999999,20.600000000000001,44.789999999999999,22.426666666666701,44.970555555555599
  80, 0,21.199999999999999,36.433333333333302,18.000000000000000,40.200000000000003,22.100000000000001,35.090000000000003
  50, 0,23.000000000000000,34.899999999999999,23.390000000000001,31.730000000000000,23.100000000000001,35.326666666666704
  40, 0,18.699999999999999,46.289999999999999,18.000000000000000,46.500000000000000,19.699999999999999,44.590000000000003
  40, 0,19.600000000000001,43.789999999999999,18.890000000000001,43.500000000000000,19.963333333333299,44.789999999999999
  60, 0,22.033333333333299,39.530000000000001,19.890000000000001,41.966666666666697,21.926666666666701,38.289999999999999
 320,20,20.133333333333301,40.700000000000003,18.390000000000001,41.560000000000002,20.789999999999999,39.500000000000000
  40, 0,19.963333333333299,45.466666666666697,19.289999999999999,44.700000000000003,20.500000000000000,44.200000000000003
 180,10,21.289999999999999,43.259999999999998,20.600000000000001,42.126666666666701,22.260000000000002,41.560000000000002
  60, 0,20.100000000000001,35.000000000000000,16.600000000000001,40.030000000000001,20.390000000000001,37.200000000000003
  60,20,25.000000000000000,44.700000000000003,23.000000000000000,45.060000000000002,25.699999999999999,41.789999999999999
 110, 0,23.166666666666700,35.229999999999997,22.804285714285701,33.780000000000001,24.000000000000000,34.356000000000002
 320, 0,22.600000000000001,40.399999999999999,20.323333333333299,43.333333333333300,24.500000000000000,38.590000000000003
  40, 0,21.000000000000000,41.399999999999999,19.393333333333299,44.130000000000003,22.426666666666701,38.229999999999997
  50, 0,24.199999999999999,41.663333333333298,25.421428571428599,36.090000000000003,26.260000000000002,37.289999999999999
  90, 0,24.789999999999999,50.700000000000003,27.100000000000001,44.595714285714301,25.100000000000001,47.152857142857101
 120, 0,21.856666666666701,36.789999999999999,19.730000000000000,39.060000000000002,21.600000000000001,35.789999999999999
 520, 0,24.100000000000001,35.696666666666701,24.066666666666698,28.260000000000002,23.600000000000001,33.930000000000000
  30, 0,21.789999999999999,35.530000000000001,22.566666666666698,32.200000000000003,22.500000000000000,35.289999999999999
  60, 0,20.890000000000001,43.700000000000003,20.260000000000002,42.363333333333301,22.000000000000000,45.899999999999999
  90, 0,21.390000000000001,45.560000000000002,20.426666666666701,44.729999999999997,21.500000000000000,44.163333333333298
  50, 0,22.890000000000001,39.700000000000003,20.390000000000001,41.700000000000003,25.000000000000000,37.700000000000003
  90, 0,21.500000000000000,34.729999999999997,19.426666666666701,33.700000000000003,22.533333333333299,35.026666666666699
  40, 0,21.823333333333299,35.933333333333302,22.760000000000002,32.126666666666701,22.500000000000000,35.590000000000003
 370, 0,22.199999999999999,37.656666666666702,22.356666666666701,35.490000000000002,23.789999999999999,35.163333333333298
 280, 0,21.500000000000000,37.121428571428602,20.000000000000000,36.530000000000001,20.600000000000001,37.163333333333298
  80,10,22.890000000000001,41.590000000000003,21.500000000000000,41.863333333333301,23.500000000000000,39.399999999999999
 110, 0,23.500000000000000,39.090000000000003,21.500000000000000,39.729999999999997,23.500000000000000,38.530000000000001
  60, 0,22.760000000000002,36.433333333333302,20.100000000000001,38.163333333333298,23.633333333333301,34.000000000000000
 100, 0,22.100000000000001,39.000000000000000,23.533333333333299,35.930000000000000,22.963333333333299,37.590000000000003
 260, 0,22.199999999999999,45.759999999999998,20.000000000000000,49.163333333333298,25.000000000000000,40.826666666666704
 320,40,21.789999999999999,46.399999999999999,20.856666666666701,46.163333333333298,23.000000000000000,45.626666666666701
 140,20,22.533333333333299,42.196666666666701,20.926666666666701,40.590000000000003,22.390000000000001,38.399999999999999
 150, 0,22.890000000000001,40.390000000000001,20.463333333333299,40.430000000000000,22.789999999999999,37.500000000000000
 130, 0,22.500000000000000,43.556666666666700,20.890000000000001,40.590000000000003,22.323333333333299,38.326666666666704
  90, 0,19.390000000000001,36.729999999999997,16.890000000000001,39.966666666666697,19.789999999999999,36.590000000000003
  70,10,23.033333333333299,41.933333333333302,20.600000000000001,44.789999999999999,24.699999999999999,38.229999999999997
 590,10,19.500000000000000,40.733333333333299,18.260000000000002,38.056666666666700,19.926666666666701,38.560000000000002
  80, 0,20.789999999999999,35.466666666666697,20.356666666666701,33.700000000000003,21.500000000000000,35.000000000000000
 370,40,21.199999999999999,46.066666666666698,20.789999999999999,44.826666666666704,20.730000000000000,45.359999999999999
  50, 0,20.789999999999999,42.000000000000000,19.890000000000001,41.700000000000003,20.789999999999999,44.590000000000003
  60, 0,21.500000000000000,37.200000000000003,19.166666666666700,38.433333333333302,22.500000000000000,36.289999999999999
  70, 0,21.699999999999999,48.663333333333298,21.000000000000000,46.430000000000000,22.289999999999999,46.930000000000000
 140,10,22.100000000000001,42.899999999999999,20.699999999999999,43.466666666666697,23.500000000000000,38.466666666666697
  60, 0,21.000000000000000,41.700000000000003,20.289999999999999,40.223333333333301,22.230000000000000,41.299999999999997
  50, 0,22.789999999999999,40.289999999999999,21.030000000000001,42.289999999999999,24.079999999999998,36.979999999999997
  50, 0,19.890000000000001,43.789999999999999,19.000000000000000,44.090000000000003,20.199999999999999,44.289999999999999
  60, 0,24.100000000000001,44.700000000000003,21.699999999999999,46.789999999999999,25.890000000000001,42.200000000000003
  50, 0,23.199999999999999,42.200000000000003,23.500000000000000,39.899999999999999,24.000000000000000,39.966666666666697
  40, 0,23.199999999999999,42.090000000000003,23.699999999999999,39.229999999999997,24.100000000000001,39.729999999999997
 110, 0,22.000000000000000,41.729999999999997,20.730000000000000,42.500000000000000,23.100000000000001,38.399999999999999
 190,10,21.000000000000000,45.399999999999999,20.230000000000000,43.030000000000001,23.199999999999999,44.266666666666701
  50, 0,21.199999999999999,41.000000000000000,18.199999999999999,45.326666666666704,23.600000000000001,39.433333333333302
  50, 0,21.699999999999999,38.899999999999999,18.890000000000001,41.966666666666697,22.500000000000000,38.966666666666697
  50, 0,22.500000000000000,41.729999999999997,19.600000000000001,44.947499999999998,24.260000000000002,39.223333333333301
 120,10,17.100000000000001,43.663333333333298,16.199999999999999,43.789999999999999,17.600000000000001,41.663333333333298
 100,10,22.356666666666701,46.433333333333302,20.760000000000002,39.733333333333299,22.289999999999999,38.000000000000000
  90, 0,21.390000000000001,40.633333333333297,19.600000000000001,41.000000000000000,21.926666666666701,37.399999999999999
  50, 0,24.567272727272702,51.363545454545502,23.867567567567601,49.994414414414400,27.106454545454501,45.337272727272698
  50, 0,23.100000000000001,36.090000000000003,20.789999999999999,37.789999999999999,23.890000000000001,37.200000000000003
  60, 0,19.600000000000001,33.789999999999999,17.600000000000001,35.000000000000000,19.600000000000001,35.700000000000003
  90,30,21.730000000000000,38.363333333333301,20.100000000000001,39.060000000000002,20.963333333333299,38.500000000000000
 430,10,21.390000000000001,37.899999999999999,20.199999999999999,38.289999999999999,22.960000000000001,37.893333333333302
  90, 0,20.890000000000001,36.759999999999998,19.823333333333299,36.729999999999997,20.600000000000001,37.200000000000003
  20, 0,21.289999999999999,46.526666666666699,20.390000000000001,45.200000000000003,21.932777777777801,44.332777777777800
